cracks	O
that	O
might	O
result	O
from	O
the	O
tetragonal	B_PRO
to	I_PRO
monoclinic	I_PRO
phase	I_PRO
transformation	E_PRO
An	O
assumption	O
is	O
made	O
here	O
that	O
whether	O
the	O
micro-scale	O
lateral	O
cracks	O
form	O
via	O
fracture	O
of	O
the	O
oxide	S_MAT
or	O
by	O
de-bonding	S_PRO
at	O
the	O
interface	O
a	O
triaxial	B_PRO
tensile	I_PRO
stress	E_PRO
state	O
will	O
still	O
be	O
present	O
In	O
manufactured	B_MAT
partially	I_MAT
stabilised	I_MAT
zirconia	E_MAT
cracks	O
would	O
be	O
expected	O
to	O
destabilise	O
the	O
tetragonal	B_PRO
phase	E_PRO
This	O
is	O
simulated	B_TAS
by	I_TAS
applying	I_TAS
tensile	I_TAS
stress	I_TAS
in	I_TAS
direction	I_TAS
1	I_TAS
2	I_TAS
and	I_TAS
3	E_TAS
As	O
this	O
the	O
maximum	B_PRO
stress	E_PRO
at	O
the	O
crack	O
tip	O
is	O
not	O
known	O
the	O
applied	B_PRO
tensile	I_PRO
stresses	E_PRO
cover	O
a	O
range	O
from	O
0.1GPa	O
up	O
to	O
a	O
maximum	O
stress	O
value	O
of	O
2.2GPa	O
as	O
it	O
is	O
approximately	O
equal	O
to	O
three	O
times	O
the	O
fracture	S_PRO
strength	O
of	O
bulk	O
fracture	O
strength	O
for	O
manufactured	B_MAT
stabilized	I_MAT
zirconia	E_MAT
[34]	O
For	O
the	O
biaxial	B_TAS
compressive	I_TAS
and	I_TAS
triaxial	I_TAS
tensile	I_TAS
stress	I_TAS
states	E_TAS
it	O
is	O
the	O
trends	O
in	O
behaviour	O
rather	O
than	O
the	O
absolute	O
values	O
that	O
are	O
considered	O
of	O
greatest	O
importance	O
for	O
this	O
wor	O
	
We	O
start	O
by	O
outlining	O
the	O
motivation	O
structure	O
and	O
content	O
of	O
the	O
review	O
It	O
has	O
long	O
been	O
known	O
that	O
cardiovascular	B_PRO
signals	E_PRO
contain	O
a	O
number	O
of	O
oscillatory	B_PRO
components	E_PRO
that	O
are	O
not	O
exactly	O
periodic	O
To	O
put	O
it	O
differently	O
their	O
periods	S_PRO
(frequencies)	O
fluctuate	O
with	O
time	O
For	O
example	O
heart	B_PRO
rate	I_PRO
variability	E_PRO
(HRV)	O
has	O
in	O
itself	O
provided	O
a	O
major	O
topic	O
of	O
discussion	O
We	O
introduce	B_TAS
one	I_TAS
of	I_TAS
the	I_TAS
statistical	I_TAS
approaches	I_TAS
to	I_TAS
HRV	E_TAS
in	O
Section 3	O
However	O
in	O
order	O
to	O
understand	B_TAS
the	I_TAS
variability	I_TAS
of	I_TAS
the	I_TAS
cardiovascular	I_TAS
system	E_TAS
discussion	O
of	O
a	O
single	O
source	O
is	O
insufficient	O
because	O
the	O
cardiovascular	B_MAT
system	E_MAT
is	O
composed	O
of	O
many	O
different	O
physiological	B_MAT
components	E_MAT
(subsystems)	O
and	O
it	O
is	O
the	O
effects	O
of	O
their	O
mutual	O
interaction	O
that	O
combine	O
to	O
produce	O
HRV	S_TAS
This	O
is	O
demonstrated	O
in	O
Section 4	O
revealed	O
by	O
results	O
obtained	O
using	O
the	O
wavelet	B_PRO
transform	E_PRO
In	O
Section 5	O
we	O
discuss	B_TAS
the	I_TAS
cardio-respiratory	I_TAS
interaction	E_TAS
in	O
terms	O
of	O
phase	B_PRO
synchronization	E_PRO
To	O
set	O
the	O
scene	O
for	O
these	O
later	O
discussions	O
we	O
summarize	B_TAS
the	I_TAS
basic	I_TAS
principles	I_TAS
of	I_TAS
phase	I_TAS
dynamics	E_TAS
in	O
Section 2	O
For	O
readers	O
who	O
are	O
unfamiliar	O
with	O
the	O
physiological	O
aspects	O
of	O
the	O
research	O
we	O
provide	O
Appendices A	O
on	O
the	O
cardiovascular	B_MAT
system	E_MAT
and	O
B	O
on	O
how	O
measurements	B_PRO
of	I_PRO
cardiovascular	I_PRO
signals	E_PRO
are	O
conducted	O
Appendix C	O
provides	O
details	O
of	O
the	O
statistical	B_PRO
methods	E_PRO
used	O
in	O
the	O
group	B_TAS
data	I_TAS
analyse	E_TAS
	
In	O
order	O
to	O
solve	O
the	O
problem	B_TAS
that	I_TAS
the	I_TAS
diesel	I_TAS
engine	I_TAS
PT	I_TAS
fuel	I_TAS
system	I_TAS
is	I_TAS
unable	I_TAS
to	I_TAS
field	I_TAS
maintain	E_TAS
developed	O
a	O
portable	B_MAT
signal	I_MAT
acquisition	I_MAT
and	I_MAT
analysis	I_MAT
system	E_MAT
for	O
diesel	B_MAT
engine	I_MAT
PT	I_MAT
fuel	I_MAT
system	E_MAT
Firstly	O
the	O
PT	B_TAS
pump	I_TAS
work	I_TAS
Principle	I_TAS
was	I_TAS
analyzed	E_TAS
and	O
the	O
PT	B_MAT
pump	E_MAT
failure	O
mapping	O
relation	O
between	O
reason	O
and	O
failure	O
phenomenon	O
was	O
analyzed;	O
Secondly	O
the	O
diesel	B_MAT
engine	I_MAT
PT	I_MAT
pump	E_MAT
failure	B_TAS
fuel	I_TAS
pressure	I_TAS
characteristics	I_TAS
were	I_TAS
analyzed;	E_TAS
Lastly	O
using	O
the	O
portable	O
signal	B_PRO
acquisition	E_PRO
and	O
analysis	B_PRO
system	E_PRO
to	O
diagnose	B_TAS
the	I_TAS
diesel	I_TAS
engine	I_TAS
PT	I_TAS
fuel	I_TAS
system	E_TAS
experiment	O
results	O
show	O
that	O
the	O
system	O
can	O
correctly	O
detect	B_PRO
the	I_PRO
diesel	I_PRO
engine	I_PRO
PT	I_PRO
fuel	I_PRO
system	I_PRO
stat	E_PRO
	
The	O
exquisite	O
manipulation	O
and	O
exact	B_TAS
measurement	I_TAS
of	I_TAS
properties	E_TAS
of	O
individual	O
nanomaterials	S_MAT
compared	O
with	O
notable	O
progress	O
in	O
their	O
preparation	O
have	O
not	O
been	O
thoroughly	O
addressed	O
albeit	O
being	O
of	O
prime	O
importance	O
for	O
the	O
sustained	B_TAS
development	I_TAS
of	I_TAS
new	I_TAS
devices	E_TAS
[58–61]	O
To	O
date	O
several	O
instruments	S_MAT
have	O
been	O
designed	O
for	O
such	O
goals	O
namely	O
scanning	B_MAT
electron	I_MAT
microscopes	E_MAT
(SEM)	O
atomic	B_MAT
force	I_MAT
microscopes	E_MAT
(AFM)	O
and	O
transmission	B_MAT
electron	I_MAT
microscopes	E_MAT
(TEM)	O
[62,63]	O
Compared	O
with	O
the	O
first	O
two	O
setups	O
which	O
have	O
no	O
direct	O
access	O
to	O
the	O
material	B_TAS
internal	I_TAS
structure	E_TAS
and	O
atomic	B_TAS
bonding	I_TAS
information	E_TAS
[64–67]	O
the	O
state-of-the-art	O
in	O
situ	O
high-resolution	O
TEM	S_MAT
technique	O
allows	O
one	O
to	O
not	O
only	O
manipulate	B_PRO
with	I_PRO
an	I_PRO
individual	I_PRO
object	E_PRO
at	O
the	O
nano-scale	O
precision	O
but	O
to	O
also	O
get	O
deep	O
insights	O
into	O
its	O
physical	O
chemical	O
and	O
microstructural	O
statuses	O
[68–71]	O
Combining	O
the	O
capabilities	O
of	O
a	O
conventional	O
high-resolution	O
TEM	S_PRO
and	O
AFM	S_MAT
or	O
STM	B_PRO
probes	E_PRO
produces	O
advanced	O
and	O
dedicated	O
TEM	S_PRO
holders	O
which	O
are	O
becoming	O
the	O
powerful	O
tools	O
in	O
nanomaterials	B_TAS
manipulation	E_TAS
and	O
properties	B_TAS
analysis	E_TAS
Such	O
holders	S_PRO
have	O
been	O
commercialized	O
for	O
instance	O
by	O
“Nanofactory	O
Instruments	O
AB’’	O
Goteborg	O
Sweden	O
[72]	O
The	O
full	O
usefulness	O
of	O
these	O
advanced	O
in-situ	O
TEM	B_PRO
techniques	E_PRO
is	O
apparent	O
with	O
respect	O
to	O
mechanical	B_TAS
and	I_TAS
thermal	I_TAS
property	I_TAS
analysis	E_TAS
of	O
individual	O
nanostructures	S_MAT
e.g	O
elasticity	O
plasticity	O
and	O
strength	O
data	O
while	O
employing	O
direct	B_PRO
bent	I_PRO
or	I_PRO
tensile	I_PRO
tests	E_PRO
[73–75]	O
probing	B_PRO
electrical	I_PRO
characteristics	E_PRO
e.g	O
field	B_TAS
emission	E_TAS
[27,76,77]	O
electrical	B_TAS
transport	I_TAS
tracing	E_TAS
[78–80]	O
soldering	S_TAS
[81,82]	O
and	O
doping	S_TAS
[83]	O
et	O
	
This	O
phase	O
was	O
completed	O
in	O
2005	O
Previous	O
contracts	O
had	O
been	O
procured	O
with	O
the	O
contractor	O
providing	O
the	O
detailed	B_MAT
design	E_MAT
For	O
this	O
system	O
the	O
design	O
was	O
undertaken	O
by	O
Mott	O
MacDonald	O
It	O
was	O
developed	O
by	O
looking	B_PRO
at	I_PRO
the	I_PRO
systems	I_PRO
installed	I_PRO
previously	I_PRO
and	I_PRO
calculating	E_PRO
what	O
was	O
actually	O
required	O
to	O
achieve	O
cathodic	B_TAS
protection	I_TAS
of	I_TAS
the	I_TAS
piers	E_TAS
This	O
resulted	O
in	O
a	O
significant	B_PRO
reduction	I_PRO
in	I_PRO
the	I_PRO
number	I_PRO
of	I_PRO
zones	I_PRO
and	I_PRO
monitoring	I_PRO
probes	E_PRO
The	O
varying	B_PRO
amounts	I_PRO
of	I_PRO
steelwork	E_PRO
in	O
the	O
beams	O
had	O
previously	O
lead	O
to	O
up	O
to	O
5	O
zones	O
per	O
beam	O
with	O
multiple	B_PRO
layers	I_PRO
of	I_PRO
mesh	E_PRO
to	O
achieve	O
the	O
design	O
current	O
density	O
On	O
review	O
of	O
the	O
data	S_MAT
the	O
operating	O
current	O
density	O
was	O
similar	O
in	O
all	O
zones	O
and	O
so	O
this	O
was	O
reduced	O
to	O
a	O
single	O
zone	O
per	O
beam	O
The	O
encapsulation	S_PRO
was	O
susceptible	O
to	O
ASR	S_PRO
and	O
contained	O
post	O
tensioning	O
and	O
so	O
it	O
was	O
decided	O
to	O
use	O
a	O
galvanic	B_MAT
system	E_MAT
based	O
on	O
Galvashield	B_MAT
CC	I_MAT
anodes	E_MAT
from	O
Fosroc	O
Our	O
design	O
did	O
not	O
include	O
an	O
option	O
to	O
allow	O
depolarization	B_TAS
of	I_TAS
the	I_TAS
galvanic	I_TAS
system	E_TAS
but	O
the	O
contractor	O
supplied	O
one	O
such	O
that	O
the	O
anodes	O
could	O
be	O
remotely	O
disconnected	O
The	O
control	O
unit	O
was	O
from	O
Electrotech	O
CP	O
and	O
operated	O
via	O
a	O
broadband	B_PRO
connection	E_PRO
provided	O
by	O
the	O
contracto	O
	
In	O
all	O
these	O
studies	O
the	O
association	O
between	O
the	O
transition	O
and	O
lateral	O
cracking	O
in	O
the	O
oxide	B_MAT
layer	E_MAT
depicts	O
some	O
interaction	O
between	O
the	O
mechanical	O
behaviour	O
of	O
the	O
system	O
and	O
its	O
corrosion	O
kinetics	O
but	O
does	O
not	O
provide	O
a	O
clear	O
understanding	B_TAS
of	I_TAS
the	I_TAS
morphology	I_TAS
of	I_TAS
the	I_TAS
metal:oxide	I_TAS
interface	E_TAS
during	O
the	O
corrosion	B_PRO
process	E_PRO
at	O
the	O
nanometre	O
level	O
Understanding	B_TAS
why	I_TAS
this	I_TAS
transition	I_TAS
behaviour	I_TAS
happens	E_TAS
is	O
critical	O
when	O
modelling	B_TAS
the	I_TAS
rate	I_TAS
of	I_TAS
growth	I_TAS
of	I_TAS
oxide	E_TAS
and	O
therefore	O
to	O
the	O
lifetime	O
prediction	O
of	O
Zr	B_MAT
clads	E_MAT
and	O
ultimately	O
to	O
the	O
safety	O
of	O
nuclear	B_MAT
power	I_MAT
reactors	E_MAT
No	O
model	O
will	O
be	O
complete	O
without	O
a	O
nanoscale	O
understanding	B_TAS
of	I_TAS
what	I_TAS
is	I_TAS
going	I_TAS
on	I_TAS
during	I_TAS
oxidation	E_TAS
Thus	O
it	O
is	O
essential	O
that	O
the	O
oxide	B_MAT
scale	E_MAT
and	O
the	O
top	B_MAT
layers	I_MAT
of	I_MAT
the	I_MAT
metal	E_MAT
are	O
studied	O
at	O
nanometre	O
resolution	O
to	O
reveal	O
the	O
detailed	O
structural	B_PRO
and	I_PRO
chemical	I_PRO
changes	E_PRO
associated	O
with	O
diffusion	B_PRO
of	I_PRO
oxygen	E_PRO
and	O
the	O
resulting	O
oxidation	B_PRO
of	I_PRO
the	I_PRO
metal	E_PRO
Whilst	O
a	O
number	O
of	O
techniques	O
have	O
been	O
employed	O
for	O
this	O
purpose	O
it	O
is	O
clear	O
that	O
various	O
techniques	O
within	O
transmission	B_PRO
electron	I_PRO
microscopy	E_PRO
(TEM)	O
will	O
be	O
among	O
the	O
most	O
versatile	O
and	O
informative	O
for	O
this	O
purpose	O
although	O
additional	O
information	O
can	O
be	O
added	O
by	O
techniques	O
such	O
as	O
atom	B_PRO
probe	I_PRO
tomograph	E_PRO
	
The	O
need	O
to	O
represent	B_TAS
scale	I_TAS
interactions	E_TAS
in	O
weather	B_PRO
and	I_PRO
climate	I_PRO
prediction	I_PRO
models	E_PRO
has	O
for	O
many	O
decades	O
motivated	O
research	O
into	O
the	O
use	O
of	O
adaptive	B_MAT
meshes	E_MAT
[3,34,38]	O
R-adaptivity	S_PRO
–	O
mesh	B_PRO
redistribution	E_PRO
–	O
involves	O
deforming	B_PRO
a	I_PRO
mesh	E_PRO
in	O
order	O
to	O
vary	O
local	O
resolution	O
and	O
was	O
first	O
considered	O
for	O
atmospheric	B_PRO
modelling	E_PRO
more	O
than	O
twenty	O
years	O
ago	O
by	O
Dietachmayer	O
and	O
Droegemeier	O
[14]	O
It	O
is	O
an	O
attractive	O
form	O
of	O
adaptivity	S_PRO
since	O
it	O
does	O
not	O
involve	O
altering	B_PRO
the	I_PRO
mesh	I_PRO
connectivity	E_PRO
does	O
not	O
create	O
load	O
balancing	O
problems	O
because	O
points	O
are	O
never	O
created	O
or	O
destroyed	O
does	O
not	O
require	O
mapping	B_PRO
of	I_PRO
solutions	I_PRO
between	I_PRO
meshes	E_PRO
[26]	O
does	O
not	O
lead	O
to	O
sudden	O
changes	O
in	O
resolution	O
and	O
can	O
be	O
retro-fitted	O
into	O
existing	O
models	O
Variational	B_PRO
methods	E_PRO
exist	O
which	O
attempt	O
to	O
control	B_TAS
resolution	I_TAS
in	I_TAS
different	I_TAS
directions	I_TAS
for	I_TAS
r-adaptive	I_TAS
meshes	E_TAS
(e.g	O
[23,25])	O
Alternatively	O
the	O
solution	O
of	O
the	O
Monge–Ampère	B_PRO
equation	E_PRO
to	O
generate	O
an	O
optimally	B_MAT
transported	I_MAT
(OT)	I_MAT
mesh	E_MAT
based	O
on	O
a	O
scalar	B_PRO
valued	I_PRO
monitor	I_PRO
function	E_PRO
is	O
a	O
useful	O
form	O
of	O
r-adaptive	B_PRO
mesh	I_PRO
generation	E_PRO
because	O
it	O
generates	O
a	O
mesh	S_MAT
equidistributed	O
with	O
respect	O
to	O
a	O
monitor	B_PRO
function	E_PRO
and	O
does	O
not	O
lead	O
to	O
mesh	B_PRO
tangling	E_PRO
[7]	O
We	O
will	O
see	O
that	O
the	O
optimal	B_TAS
transport	I_TAS
problem	I_TAS
on	I_TAS
the	I_TAS
sphere	E_TAS
leads	O
to	O
a	O
slightly	O
different	O
equation	O
of	O
Monge–Ampère	S_PRO
type	O
which	O
has	O
not	O
before	O
been	O
solved	O
numerically	O
on	O
the	O
surface	O
of	O
a	O
sphere	S_MAT
which	O
would	O
be	O
necessary	O
for	O
weather	B_TAS
and	I_TAS
climate	I_TAS
prediction	E_TAS
using	O
r-adaptivit	S_PRO
	
We	O
have	O
developed	O
a	O
systematic	O
quantified	O
understanding	O
of	O
a	O
specific	O
problem:	O
the	O
design	B_TAS
of	I_TAS
mobile-friendly	I_TAS
unique	I_TAS
identifiers	E_TAS
But	O
our	O
results	O
also	O
apply	O
to	O
the	O
design	B_TAS
of	I_TAS
other	I_TAS
text-based	I_TAS
services	E_TAS
There	O
has	O
been	O
a	O
trend	O
toward	O
bespoke	B_MAT
and	I_MAT
adaptive	I_MAT
keyboards	E_MAT
(e.g	O
Dunlop	O
and	O
Levine	O
2012;	O
Karrenbauer	O
and	O
Oulasvirta	O
2014;	O
Leiva	O
et	O
al	O
2015;	O
Wiseman	O
et	O
al	O
2013)	O
More	O
often	O
than	O
not	O
though	O
input	B_MAT
devices	E_MAT
are	O
a	O
fixed	O
constraint	O
in	O
the	O
design	B_TAS
of	I_TAS
a	I_TAS
service	E_TAS
Most	O
users	O
are	O
typing	O
on	O
the	O
keyboard	O
that	O
came	O
with	O
their	O
phone	O
Those	O
keyboards	O
have	O
advantages	O
limitations	O
and	O
quirks	O
The	O
mode-switching	S_PRO
that	O
most	O
touchscreen	O
keyboards	O
require	O
to	O
reach	O
numbers	O
and	O
capital	O
letters	O
is	O
at	O
the	O
root	O
of	O
design	O
improvements	O
we	O
propose	O
in	O
this	O
paper	O
When	O
designing	B_TAS
services	E_TAS
it	O
is	O
vital	O
to	O
be	O
aware	O
of	O
the	O
fixed	O
constraints	O
of	O
a	O
system	O
and	O
to	O
then	O
focus	O
on	O
the	O
aspects	O
of	O
a	O
service's	O
design	O
that	O
can	O
be	O
controlled	O
Making	O
changes	O
to	O
input	O
data	O
in	O
this	O
way	O
is	O
a	O
cheap	O
quick	O
and	O
easy	O
way	O
to	O
improve	O
user	O
experienc	O
	
Geomagnetic	B_PRO
jerks	E_PRO
are	O
conspicuous	O
yet	O
poorly	O
understood	O
phenomena	O
of	O
Earth’s	B_MAT
magnetic	I_MAT
field	E_MAT
motivating	O
investigations	O
of	O
their	O
morphology	O
and	O
the	O
theory	O
behind	O
their	O
origins	O
Jerks	S_PRO
are	O
most	O
commonly	O
defined	O
by	O
their	O
observed	O
form	O
at	O
a	O
single	O
observatory	O
as	O
‘V’	O
shapes	O
in	O
a	O
single	O
component	O
of	O
the	O
geomagnetic	B_PRO
secular	I_PRO
variation	E_PRO
(SV)	O
the	O
first	O
time	O
derivative	O
of	O
the	O
main	B_MAT
magnetic	I_MAT
field	E_MAT
(MF)	O
The	O
times	O
of	O
the	O
gradient	B_PRO
changes	E_PRO
which	O
separate	O
linear	O
trends	O
of	O
several	O
years	O
have	O
associated	O
step	O
changes	O
in	O
the	O
second	O
time	O
derivative	O
of	O
the	O
MF	S_MAT
(secular	O
acceleration	O
(SA))	O
and	O
impulses	O
in	O
the	O
third	O
time	O
derivative	O
The	O
‘V’	O
shape	O
SV	S_PRO
definition	O
of	O
jerks	S_PRO
includes	O
an	O
implicit	O
expectation	O
of	O
a	O
‘large’	B_PRO
magnitude	I_PRO
step	I_PRO
change	E_PRO
in	O
the	O
gradient	O
without	O
definition	O
of	O
this	O
scale	O
or	O
its	O
threshold	O
value	O
other	O
than	O
the	O
basic	O
need	O
for	O
it	O
to	O
be	O
observable	O
in	O
the	O
data	O
above	O
the	O
highly	O
variable	O
background	O
noise	O
Jerks	S_PRO
can	O
be	O
described	O
by	O
their	O
amplitude	O
that	O
is	O
the	O
difference	O
in	O
the	O
gradients	O
of	O
the	O
two	O
linear	O
SV	O
segments	O
about	O
a	O
jerk	S_PRO
A=a2-a1	O
where	O
a2	O
is	O
the	O
gradient	O
after	O
the	O
jerk	S_PRO
and	O
a1	O
is	O
the	O
gradient	O
before	O
the	O
jerk	S_PRO
This	O
measure	O
is	O
essentially	O
the	O
best	O
fit	O
SA	S_PRO
change	O
across	O
a	O
jerk	S_PRO
Jerk	B_PRO
amplitude	E_PRO
is	O
thus	O
positive	O
for	O
a	O
positive	O
step	O
in	O
SA	B_PRO
and	E_PRO
negative	O
for	O
a	O
negative	O
step	O
Here	O
we	O
do	O
not	O
consider	O
spatial	O
extent	O
in	O
our	O
definition	O
and	O
refer	O
to	O
individual	O
features	O
in	O
one	O
field	O
component	O
of	O
a	O
given	O
observatory	O
time	O
series	O
as	O
a	O
single	O
jer	S_PRO
	
HOMO–LUMO	S_MAT
energy	O
band	O
gaps	O
between	O
ylides	S_MAT
and	O
their	O
pyrene	B_MAT
adducts	E_MAT
propose	O
that	O
the	O
1,3-DC	S_MAT
of	O
second	B_MAT
pyridinium	I_MAT
ylides	E_MAT
to	O
ylidepyrene	B_MAT
adducts	E_MAT
are	O
HOMOylide–LUMOylide–pyrene	S_MAT
controlled	O
since	O
the	O
energy	O
band	O
gap	O
is	O
smaller	O
than	O
HOMOylide–pyrene–LUMOylide	S_MAT
Regioselectivity	B_TAS
of	I_TAS
second	I_TAS
cycloaddition	E_TAS
was	O
predicted	O
using	O
the	O
atomic	B_PRO
orbital	I_PRO
coefficients	E_PRO
corresponding	O
to	O
HOMOylide–LUMOylide–pyrene	S_MAT
According	O
to	O
Fukui	O
[33]	O
reactions	O
can	O
be	O
favorable	O
in	O
the	O
direction	O
of	O
maximal	B_TAS
HOMO–LUMO	I_TAS
overlapping	E_TAS
of	O
larger	O
coefficients	O
at	O
the	O
reactive	O
sites	O
The	O
most	O
favorable	O
interactions	O
between	O
corresponding	O
ylides	B_MAT
and	I_MAT
ylidepyrene	I_MAT
adducts	E_MAT
to	O
form	O
the	O
most	B_PRO
favorable	I_PRO
regioisomer	I_PRO
conformation	E_PRO
are	O
given	O
in	O
Fig. 3	O
Second	O
ylide	S_MAT
addition	O
to	O
ylidepyrene	S_MAT
structure	O
is	O
therefore	O
anticipated	O
to	O
proceed	O
via	O
ylideC2/C6–ylidepyrene-C3	S_MAT
and	O
ylideC7–ylidepyrene/C2	S_MAT
interactions	O
to	O
produce	O
the	O
same	O
regioisomer	B_TAS
conformations	E_TAS
Considering	O
the	O
theoretical	B_PRO
calculations	E_PRO
performed	O
for	O
pyrrolidine	B_MAT
attached	I_MAT
pyrene	E_MAT
structure	O
it	O
is	O
also	O
expected	O
that	O
formation	B_PRO
of	I_PRO
the	I_PRO
same	I_PRO
type	I_PRO
of	I_PRO
regioisomers	E_PRO
are	O
favorable	O
for	O
SWNTs	S_PRO
after	O
the	O
1,3-DC	B_MAT
of	I_MAT
pyridinium	I_MAT
ylides	E_MAT
Fig. 	O
	
Energy	B_PRO
conservation	E_PRO
is	O
critical	O
to	O
ensure	O
stability	O
of	O
a	O
numerical	O
method	O
especially	O
for	O
contact	B_TAS
and	I_TAS
collision	I_TAS
problems 	E_TAS
[28,43]	O
A	O
number	O
of	O
conserving	O
schemes	O
have	O
been	O
developed	O
to	O
ensure	O
energy	B_TAS
conservation	E_TAS
These	O
schemes	O
make	O
use	O
of	O
the	O
penalty	B_PRO
regulation	E_PRO
of	O
normal	O
contact	O
constraint	O
and	O
inherit	O
the	O
conservation	O
property	O
from	O
continuum	B_TAS
problems	E_TAS
These	O
conservation	B_PRO
schemes	E_PRO
can	O
conveniently	O
be	O
combined	O
with	O
the	O
finite	B_PRO
element	I_PRO
method	E_PRO
to	O
simulate	B_TAS
frictionless 	I_TAS
[44]	I_TAS
and	I_TAS
frictional 	I_TAS
[43]	I_TAS
contact	I_TAS
and	I_TAS
collision	E_TAS
Hesch	O
and	O
Betsch 	O
[45]	O
formulated	O
the	O
node-to-segment	B_PRO
contact	I_PRO
method	E_PRO
and	O
solved	O
large	B_TAS
deformation	I_TAS
contact	I_TAS
problems	E_TAS
with	O
the	O
conserving	B_PRO
scheme	E_PRO
More	O
recently	O
an	O
energy	B_PRO
and	I_PRO
momentum-conserving	I_PRO
temporal	I_PRO
discretization	I_PRO
scheme 	E_PRO
[46]	O
was	O
developed	O
for	O
adhesive	B_TAS
contact	I_TAS
problems	E_TAS
without	O
considering	O
friction	S_PRO
and	O
dissipation	S_PRO
Even	O
though	O
the	O
conserving	B_PRO
scheme	E_PRO
improves	O
numerical	O
stability	O
it	O
also	O
inherits	O
from	O
the	O
penalty	O
method	O
the	O
difficulty	O
of	O
having	O
to	O
determine	O
penalty	O
parameters	O
In	O
order	O
to	O
remove	O
penalty	O
sensitivity	O
Chawla	O
and	O
Laursen 	O
[47]	O
proposed	O
an	O
energy	B_PRO
and	I_PRO
momentum	I_PRO
conserving	I_PRO
algorithm	E_PRO
which	O
makes	O
use	O
of	O
Lagrange	O
multipliers	O
instead	O
of	O
penalty	O
parameter	O
	
Although	O
the	O
presented	O
model	O
is	O
developed	O
and	O
tested	O
with	O
a-C:H	B_MAT
layers	E_MAT
in	O
mind	O
it	O
is	O
not	O
necessarily	O
limited	O
to	O
them	O
Moreover	O
the	O
only	O
assumptions	O
are	O
chemical	B_PRO
reactions	E_PRO
between	O
the	O
gas	S_MAT
and	O
the	O
solid	B_MAT
forming	I_MAT
volatiles	E_MAT
the	O
loss	O
of	O
these	O
volatiles	O
from	O
the	O
material	O
and	O
the	O
two	O
stated	O
boundary	O
conditions	O
of	O
gas	B_PRO
influx	E_PRO
at	O
a	O
single	B_MAT
outer	I_MAT
surface	E_MAT
and	O
the	O
possibility	O
of	O
reactions	S_PRO
throughout	O
the	O
bulk	O
Porosity	S_PRO
and	O
significant	O
gas	B_MAT
inventories	E_MAT
were	O
observed	O
not	O
only	O
for	O
carbon	S_MAT
[12]	O
but	O
e.g	O
also	O
for	O
beryllium	B_MAT
co-deposits	E_MAT
[25]	O
and	O
can	O
be	O
expected	O
for	O
other	O
co-deposits	O
formed	O
in	O
plasma	B_MAT
devices	E_MAT
[1]	O
Thus	O
TCR	S_MAT
and	O
its	O
description	O
by	O
the	O
presented	O
model	O
may	O
be	O
applicable	O
to	O
all	O
deposits	O
If	O
a	O
layer	O
has	O
constituents	B_PRO
that	I_PRO
are	I_PRO
not	I_PRO
forming	I_PRO
volatiles	I_PRO
with	I_PRO
the	I_PRO
reactive	I_PRO
gas	E_PRO
e.g	O
W	B_PRO
and	I_PRO
Be	I_PRO
with	I_PRO
O2	E_PRO
these	O
constituents	O
cannot	O
be	O
removed	O
by	O
TCR	S_MAT
as	O
they	O
will	O
not	O
be	O
removed	O
from	O
the	O
deposit	O
This	O
can	O
influence	O
the	O
removal	O
of	O
other	O
deposit	B_MAT
constituents	E_MAT
and	O
the	O
time	O
evolution	O
of	O
the	O
process	O
can	O
change	O
The	O
new	O
understanding	O
of	O
TCR	S_MAT
may	O
for	O
the	O
first	O
time	O
allow	O
applying	O
the	O
method	O
in	O
a	O
controlled	O
way	O
to	O
nuclear	B_MAT
fusion	I_MAT
devices	E_MAT
possibly	O
solving	O
the	O
tritium	B_TAS
retention	I_TAS
issue	E_TAS
especially	O
related	O
to	O
carbon	B_MAT
based	I_MAT
material	E_MAT
	
Under	O
these	O
experimental	O
conditions	O
the	O
observed	B_PRO
dynamics	E_PRO
has	O
to	O
occur	O
where	O
the	O
probe	B_PRO
laser	E_PRO
induces	O
the	O
reactions	S_TAS
resulting	O
in	O
further	B_PRO
ionization	E_PRO
[30]	O
The	O
two-step	B_PRO
decay	I_PRO
model	E_PRO
[26]	O
was	O
applied	O
to	O
explain	O
the	O
above-mentioned	O
fragmentation	B_PRO
of	I_PRO
DCPD	I_PRO
to	I_PRO
CPD	E_PRO
shown	O
in	O
Figure	O
8a	O
The	O
fitting	O
of	O
the	O
rise	B_MAT
and	I_MAT
decay	I_MAT
components	E_MAT
of	O
the	O
transients	S_MAT
were	O
done	O
by	O
Matlab®	B_PRO
programming	E_PRO
using	O
the	O
curve	B_PRO
fitting	I_PRO
Levenberg–Marquardt	I_PRO
algorithm	E_PRO
The	O
best	B_PRO
fit	I_PRO
decay	I_PRO
constants	E_PRO
for	O
the	O
biexponential	B_MAT
decay	I_MAT
components	E_MAT
of	O
C10H12+	B_MAT
ion	I_MAT
signal	E_MAT
is	O
τ1=35fs	O
and	O
τ2=240fs	O
while	O
that	O
for	O
C5H6+	O
ion	O
signal	O
is	O
τ1=36fs	O
and	O
τ2=280fs	O
respectively	O
These	O
decay	O
constants	O
conform	O
to	O
the	O
previously	O
reported	O
time	O
constants	O
of	O
norbornene	O
and	O
norbornadiene	O
[22,23]	O
The	O
transients	O
